fiscal_year,account,date,month,year,field,value,fytd
2025,Mass Transit,4/1/2025,April,2025,interest_income,81583650,1001470712
2025,Mass Transit,5/1/2025,May,2025,interest_income,81076878,1001470712
2025,Mass Transit,6/1/2025,June,2025,interest_income,78572400,1001470712
2025,Mass Transit,7/1/2025,July,2025,interest_income,76151610.65,1001470712
2025,Mass Transit,8/1/2025,August,2025,interest_income,69980174.49,1001470712
2025,Mass Transit,9/1/2025,September,2025,interest_income,65798361.38,1001470712
2025,Mass Transit,10/1/2024,October,2024,other_receipts,0,0
2025,Mass Transit,11/1/2024,November,2024,other_receipts,0,0
2025,Mass Transit,12/1/2024,December,2024,other_receipts,0,0
2025,Mass Transit,1/1/2025,January,2025,other_receipts,0,0
2025,Mass Transit,2/1/2025,February,2025,other_receipts,0,0
2025,Mass Transit,3/1/2025,March,2025,other_receipts,0,0
2025,Mass Transit,4/1/2025,April,2025,other_receipts,0,0
2025,Mass Transit,5/1/2025,May,2025,other_receipts,0,0
2025,Mass Transit,6/1/2025,June,2025,other_receipts,0,0
2025,Mass Transit,7/1/2025,July,2025,other_receipts,0,0
2025,Mass Transit,8/1/2025,August,2025,other_receipts,0,0
2025,Mass Transit,9/1/2025,September,2025,other_receipts,0,0
2025,Mass Transit,10/1/2024,October,2024,total_receipts,231661353.6,6315719569
2025,Mass Transit,11/1/2024,November,2024,total_receipts,715234733.4,6315719569
2025,Mass Transit,12/1/2024,December,2024,total_receipts,638301687.1,6315719569
2025,Mass Transit,1/1/2025,January,2025,total_receipts,530551670.8,6315719569
2025,Mass Transit,2/1/2025,February,2025,total_receipts,548852885.9,6315719569
2025,Mass Transit,3/1/2025,March,2025,total_receipts,423492306.7,6315719569
2025,Mass Transit,4/1/2025,April,2025,total_receipts,796996108.7,6315719569
2025,Mass Transit,5/1/2025,May,2025,total_receipts,624199877.8,6315719569
2025,Mass Transit,6/1/2025,June,2025,total_receipts,551714400.2,6315719569
2025,Mass Transit,7/1/2025,July,2025,total_receipts,172359539,6315719569
2025,Mass Transit,8/1/2025,August,2025,total_receipts,404709174.5,6315719569
2025,Mass Transit,9/1/2025,September,2025,total_receipts,677645831,6315719569
2025,Mass Transit,10/1/2024,October,2024,transfer_to_highway,0,148074066
2025,Mass Transit,11/1/2024,November,2024,transfer_to_highway,1859946,148074066
2025,Mass Transit,12/1/2024,December,2024,transfer_to_highway,6887256,148074066
2025,Mass Transit,1/1/2025,January,2025,transfer_to_highway,448182,148074066
2025,Mass Transit,2/1/2025,February,2025,transfer_to_highway,6712264,148074066
2025,Mass Transit,3/1/2025,March,2025,transfer_to_highway,4849984,148074066
2025,Mass Transit,4/1/2025,April,2025,transfer_to_highway,0,148074066
2025,Mass Transit,5/1/2025,May,2025,transfer_to_highway,58781318,148074066
2025,Mass Transit,6/1/2025,June,2025,transfer_to_highway,0,148074066
2025,Mass Transit,7/1/2025,July,2025,transfer_to_highway,53529799,148074066
2025,Mass Transit,8/1/2025,August,2025,transfer_to_highway,14922856,148074066
2025,Mass Transit,9/1/2025,September,2025,transfer_to_highway,82461,148074066
2025,Mass Transit,10/1/2024,October,2024,transfer_from_highway,0,1600000000
2025,Mass Transit,11/1/2024,November,2024,transfer_from_highway,0,1600000000
2025,Mass Transit,12/1/2024,December,2024,transfer_from_highway,0,1600000000
2025,Mass Transit,1/1/2025,January,2025,transfer_from_highway,400000000,1600000000
2025,Mass Transit,2/1/2025,February,2025,transfer_from_highway,0,1600000000
2025,Mass Transit,3/1/2025,March,2025,transfer_from_highway,0,1600000000
2025,Mass Transit,4/1/2025,April,2025,transfer_from_highway,400000000,1600000000
2025,Mass Transit,5/1/2025,May,2025,transfer_from_highway,0,1600000000
2025,Mass Transit,6/1/2025,June,2025,transfer_from_highway,0,1600000000
2025,Mass Transit,7/1/2025,July,2025,transfer_from_highway,400000000,1600000000
2025,Mass Transit,8/1/2025,August,2025,transfer_from_highway,0,1600000000
2025,Mass Transit,9/1/2025,September,2025,transfer_from_highway,400000000,1600000000
2025,Mass Transit,10/1/2024,October,2024,outlay_htf,885408387.8,16234300272
2025,Mass Transit,11/1/2024,November,2024,outlay_htf,1105889245,16234300272
2025,Mass Transit,12/1/2024,December,2024,outlay_htf,1051666688,16234300272
2025,Mass Transit,1/1/2025,January,2025,outlay_htf,1361171738,16234300272
2025,Mass Transit,2/1/2025,February,2025,outlay_htf,1015913044,16234300272
2025,Mass Transit,3/1/2025,March,2025,outlay_htf,1266332352,16234300272
2025,Mass Transit,4/1/2025,April,2025,outlay_htf,993482858,16234300272
2025,Mass Transit,5/1/2025,May,2025,outlay_htf,1221616849,16234300272
2025,Mass Transit,6/1/2025,June,2025,outlay_htf,1434506575,16234300272
2025,Mass Transit,7/1/2025,July,2025,outlay_htf,1395596540,16234300272
2025,Mass Transit,8/1/2025,August,2025,outlay_htf,1125156638,16234300272
2025,Mass Transit,9/1/2025,September,2025,outlay_htf,3377559357,16234300272
2025,Mass Transit,10/1/2024,October,2024,closing_balance,25674133318,17861171094
2025,Mass Transit,11/1/2024,November,2024,closing_balance,25281618861,17861171094
2025,Mass Transit,12/1/2024,December,2024,closing_balance,24861366604,17861171094
2025,Mass Transit,1/1/2025,January,2025,closing_balance,24430298355,17861171094
2025,Mass Transit,2/1/2025,February,2025,closing_balance,23956525932,17861171094
2025,Mass Transit,3/1/2025,March,2025,closing_balance,23108835903,17861171094
2025,Mass Transit,4/1/2025,April,2025,closing_balance,23312394199,17861171094
2025,Mass Transit,5/1/2025,May,2025,closing_balance,22656195910,17861171094
2025,Mass Transit,6/1/2025,June,2025,closing_balance,21773403735,17861171094
2025,Mass Transit,7/1/2025,July,2025,closing_balance,20896636934,17861171094
2025,Mass Transit,8/1/2025,August,2025,closing_balance,20161266615,17861171094
2025,Mass Transit,9/1/2025,September,2025,closing_balance,17861171094,17861171094
2024,Highway,10/1/2023,October,2023,opening_balance,89648750629,89648750629
2024,Highway,11/1/2023,November,2023,opening_balance,85634622058,89648750629
2024,Highway,12/1/2023,December,2023,opening_balance,85162680372,89648750629
2024,Highway,1/1/2024,January,2024,opening_balance,84633627583,89648750629
2024,Highway,2/1/2024,February,2024,opening_balance,84747723297,89648750629
2024,Highway,3/1/2024,March,2024,opening_balance,84841859761,89648750629
2024,Highway,4/1/2024,April,2024,opening_balance,85454923267,89648750629
2024,Highway,5/1/2024,May,2024,opening_balance,85796175709,89648750629
2024,Highway,6/1/2024,June,2024,opening_balance,84249899384,89648750629
2024,Highway,7/1/2024,July,2024,opening_balance,83440653395,89648750629
2024,Highway,8/1/2024,August,2024,opening_balance,79482908615,89648750629
2024,Highway,9/1/2024,September,2024,opening_balance,77407951473,89648750629
2024,Highway,10/1/2023,October,2023,net_tax_receipts,944077000,37494621191
2024,Highway,11/1/2023,November,2023,net_tax_receipts,3641787000,37494621191
2024,Highway,12/1/2023,December,2023,net_tax_receipts,3115125000,37494621191
2024,Highway,1/1/2024,January,2024,net_tax_receipts,2977081000,37494621191
2024,Highway,2/1/2024,February,2024,net_tax_receipts,3254964000,37494621191
2024,Highway,3/1/2024,March,2024,net_tax_receipts,3288760000,37494621191
2024,Highway,4/1/2024,April,2024,net_tax_receipts,3337713000,37494621191
2024,Highway,5/1/2024,May,2024,net_tax_receipts,3664401000,37494621191
2024,Highway,6/1/2024,June,2024,net_tax_receipts,4088887690,37494621191
2024,Highway,7/1/2024,July,2024,net_tax_receipts,1303270290,37494621191
2024,Highway,8/1/2024,August,2024,net_tax_receipts,3864410000,37494621191
2024,Highway,9/1/2024,September,2024,net_tax_receipts,4014145211,37494621191
2024,Highway,10/1/2023,October,2023,interest_income,408840838.1,4440399767
2024,Highway,11/1/2023,November,2023,interest_income,372957642.8,4440399767
2024,Highway,12/1/2023,December,2023,interest_income,358266782.3,4440399767
2024,Highway,1/1/2024,January,2024,interest_income,407712925.8,4440399767
2024,Highway,2/1/2024,February,2024,interest_income,357737577.2,4440399767
2024,Highway,3/1/2024,March,2024,interest_income,363654260.7,4440399767
2024,Highway,4/1/2024,April,2024,interest_income,399588873.6,4440399767
2024,Highway,5/1/2024,May,2024,interest_income,382381349,4440399767
2024,Highway,6/1/2024,June,2024,interest_income,338182506,4440399767
2024,Highway,7/1/2024,July,2024,interest_income,390256151,4440399767
2024,Highway,8/1/2024,August,2024,interest_income,339524989.8,4440399767
2024,Highway,9/1/2024,September,2024,interest_income,321295870.3,4440399767
2024,Highway,10/1/2023,October,2023,other_receipts,1358733.38,17572229.53
2024,Highway,11/1/2023,November,2023,other_receipts,1436483.52,17572229.53
2024,Highway,12/1/2023,December,2023,other_receipts,1195435.25,17572229.53
2024,Highway,1/1/2024,January,2024,other_receipts,1524328.5,17572229.53
2024,Highway,2/1/2024,February,2024,other_receipts,1229410.58,17572229.53
2024,Highway,3/1/2024,March,2024,other_receipts,1340307.81,17572229.53
2024,Highway,4/1/2024,April,2024,other_receipts,1332837.63,17572229.53
2024,Highway,5/1/2024,May,2024,other_receipts,1344580.3,17572229.53
2024,Highway,6/1/2024,June,2024,other_receipts,1529716.98,17572229.53
2024,Highway,7/1/2024,July,2024,other_receipts,1696549.09,17572229.53
2024,Highway,8/1/2024,August,2024,other_receipts,1392975.92,17572229.53
2024,Highway,9/1/2024,September,2024,other_receipts,2190870.57,17572229.53
2024,Highway,10/1/2023,October,2023,total_receipts,1354276572,41952593188
2024,Highway,11/1/2023,November,2023,total_receipts,4016181126,41952593188
2024,Highway,12/1/2023,December,2023,total_receipts,3474587218,41952593188
2024,Highway,1/1/2024,January,2024,total_receipts,3386318254,41952593188
2024,Highway,2/1/2024,February,2024,total_receipts,3613930988,41952593188
2024,Highway,3/1/2024,March,2024,total_receipts,3653754569,41952593188
2024,Highway,4/1/2024,April,2024,total_receipts,3738634711,41952593188
2024,Highway,5/1/2024,May,2024,total_receipts,4048126929,41952593188
2024,Highway,6/1/2024,June,2024,total_receipts,4428599913,41952593188
2024,Highway,7/1/2024,July,2024,total_receipts,1695222990,41952593188
2024,Highway,8/1/2024,August,2024,total_receipts,4205327966,41952593188
2024,Highway,9/1/2024,September,2024,total_receipts,4337631952,41952593188
2024,Highway,10/1/2023,October,2023,transfer_to_mass_transit,400000000,1600000000
2024,Highway,11/1/2023,November,2023,transfer_to_mass_transit,0,1600000000
2024,Highway,12/1/2023,December,2023,transfer_to_mass_transit,0,1600000000
2024,Highway,1/1/2024,January,2024,transfer_to_mass_transit,0,1600000000
2024,Highway,2/1/2024,February,2024,transfer_to_mass_transit,400000000,1600000000
2024,Highway,3/1/2024,March,2024,transfer_to_mass_transit,0,1600000000
2024,Highway,4/1/2024,April,2024,transfer_to_mass_transit,0,1600000000
2024,Highway,5/1/2024,May,2024,transfer_to_mass_transit,400000000,1600000000
2024,Highway,6/1/2024,June,2024,transfer_to_mass_transit,0,1600000000
2024,Highway,7/1/2024,July,2024,transfer_to_mass_transit,400000000,1600000000
2024,Highway,8/1/2024,August,2024,transfer_to_mass_transit,0,1600000000
2024,Highway,9/1/2024,September,2024,transfer_to_mass_transit,0,1600000000
2024,Highway,10/1/2023,October,2023,transfer_from_mass_transit,0,135592563
2024,Highway,11/1/2023,November,2023,transfer_from_mass_transit,7035759,135592563
2024,Highway,12/1/2023,December,2023,transfer_from_mass_transit,2039910,135592563
2024,Highway,1/1/2024,January,2024,transfer_from_mass_transit,0,135592563
2024,Highway,2/1/2024,February,2024,transfer_from_mass_transit,0,135592563
2024,Highway,3/1/2024,March,2024,transfer_from_mass_transit,0,135592563
2024,Highway,4/1/2024,April,2024,transfer_from_mass_transit,49681486,135592563
2024,Highway,5/1/2024,May,2024,transfer_from_mass_transit,0,135592563
2024,Highway,6/1/2024,June,2024,transfer_from_mass_transit,65091676,135592563
2024,Highway,7/1/2024,July,2024,transfer_from_mass_transit,10019946,135592563
2024,Highway,8/1/2024,August,2024,transfer_from_mass_transit,0,135592563
2024,Highway,9/1/2024,September,2024,transfer_from_mass_transit,1723786,135592563
2024,Highway,10/1/2023,October,2023,outlay_htf,4971990331,56878632519
2024,Highway,11/1/2023,November,2023,outlay_htf,4498538013,56878632519
2024,Highway,12/1/2023,December,2023,outlay_htf,4009348088,56878632519
2024,Highway,1/1/2024,January,2024,outlay_htf,3276175253,56878632519
2024,Highway,2/1/2024,February,2024,outlay_htf,3123796253,56878632519
2024,Highway,3/1/2024,March,2024,outlay_htf,3044383499,56878632519
2024,Highway,4/1/2024,April,2024,outlay_htf,3451080096,56878632519
2024,Highway,5/1/2024,May,2024,outlay_htf,5198356282,56878632519
2024,Highway,6/1/2024,June,2024,outlay_htf,5306210397,56878632519
2024,Highway,7/1/2024,July,2024,outlay_htf,5266819470,56878632519
2024,Highway,8/1/2024,August,2024,outlay_htf,6284800353,56878632519
2024,Highway,9/1/2024,September,2024,outlay_htf,8447134486,56878632519
2024,Highway,10/1/2023,October,2023,closing_balance,85634622058,74631783324
2024,Highway,11/1/2023,November,2023,closing_balance,85162680372,74631783324
2024,Highway,12/1/2023,December,2023,closing_balance,84633627583,74631783324
2024,Highway,1/1/2024,January,2024,closing_balance,84747723297,74631783324
2024,Highway,2/1/2024,February,2024,closing_balance,84841859761,74631783324
2024,Highway,3/1/2024,March,2024,closing_balance,85454923267,74631783324
2024,Highway,4/1/2024,April,2024,closing_balance,85796175709,74631783324
2024,Highway,5/1/2024,May,2024,closing_balance,84249899384,74631783324
2024,Highway,6/1/2024,June,2024,closing_balance,83440653395,74631783324
2024,Highway,7/1/2024,July,2024,closing_balance,79482908615,74631783324
2024,Highway,8/1/2024,August,2024,closing_balance,77407951473,74631783324
2024,Highway,9/1/2024,September,2024,closing_balance,74631783324,74631783324
2024,Mass Transit,10/1/2023,October,2023,opening_balance,31925895314,31925895314
2024,Mass Transit,11/1/2023,November,2023,opening_balance,31858545638,31925895314
2024,Mass Transit,12/1/2023,December,2023,opening_balance,31626511036,31925895314
2024,Mass Transit,1/1/2024,January,2024,opening_balance,31163873990,31925895314
2024,Mass Transit,2/1/2024,February,2024,opening_balance,31049560510,31925895314
2024,Mass Transit,3/1/2024,March,2024,opening_balance,31076549236,31925895314
2024,Mass Transit,4/1/2024,April,2024,opening_balance,30700833278,31925895314
2024,Mass Transit,5/1/2024,May,2024,opening_balance,30450640824,31925895314
2024,Mass Transit,6/1/2024,June,2024,opening_balance,30304803556,31925895314
2024,Mass Transit,7/1/2024,July,2024,opening_balance,29821231511,31925895314
2024,Mass Transit,8/1/2024,August,2024,opening_balance,29491777707,31925895314
2024,Mass Transit,9/1/2024,September,2024,opening_balance,29083845737,31925895314
2024,Mass Transit,10/1/2023,October,2023,net_tax_receipts,117243000,4995064917
2024,Mass Transit,11/1/2023,November,2023,net_tax_receipts,488602000,4995064917
2024,Mass Transit,12/1/2023,December,2023,net_tax_receipts,418013000,4995064917
2024,Mass Transit,1/1/2024,January,2024,net_tax_receipts,399456000,4995064917
2024,Mass Transit,2/1/2024,February,2024,net_tax_receipts,445554000,4995064917
2024,Mass Transit,3/1/2024,March,2024,net_tax_receipts,450175000,4995064917
2024,Mass Transit,4/1/2024,April,2024,net_tax_receipts,456735000,4995064917
2024,Mass Transit,5/1/2024,May,2024,net_tax_receipts,494399000,4995064917
2024,Mass Transit,6/1/2024,June,2024,net_tax_receipts,549533376.7,4995064917
2024,Mass Transit,7/1/2024,July,2024,net_tax_receipts,162055296.8,4995064917
2024,Mass Transit,8/1/2024,August,2024,net_tax_receipts,481181000,4995064917
2024,Mass Transit,9/1/2024,September,2024,net_tax_receipts,532118243.8,4995064917
2024,Mass Transit,10/1/2023,October,2023,interest_income,149997899,1628250589
2024,Mass Transit,11/1/2023,November,2023,interest_income,138712555.5,1628250589
2024,Mass Transit,12/1/2023,December,2023,interest_income,132674467.3,1628250589
2024,Mass Transit,1/1/2024,January,2024,interest_income,150058735.1,1628250589
2024,Mass Transit,2/1/2024,February,2024,interest_income,131726858.9,1628250589
2024,Mass Transit,3/1/2024,March,2024,interest_income,131148020.5,1628250589
2024,Mass Transit,4/1/2024,April,2024,interest_income,143105696.3,1628250589
